age;education.num;race;sex;hours.per.week;income
54;10;0;0;45;1
23;5;0;0;35;-1
17;6;0;0;18;-1
42;9;0;0;40;-1
61;8;0;0;40;-1
21;10;0;0;35;-1
44;10;0;0;40;1
48;12;0;0;44;-1
46;15;0;0;48;-1
37;9;0;0;86;-1
35;9;0;1;54;-1
27;13;0;1;40;-1
28;10;3;0;40;-1
19;9;0;0;10;-1
63;13;0;0;50;1
69;9;0;1;40;-1
69;12;0;1;6;-1
36;11;0;1;40;-1
20;8;0;0;35;-1
28;13;0;0;50;-1
58;9;0;1;38;-1
48;9;0;0;40;-1
39;10;0;1;56;-1
50;12;0;1;40;-1
35;13;0;1;40;-1
45;13;0;0;50;-1
38;10;0;0;38;-1
54;12;0;1;55;1
42;13;0;1;12;-1
32;6;1;1;40;-1
55;16;2;0;70;1
63;10;0;0;30;-1
21;5;0;0;48;-1
62;14;0;0;30;1
46;13;0;0;40;1
43;10;1;1;40;-1
35;9;0;0;60;-1
37;5;0;0;40;-1
51;9;0;1;45;-1
45;13;0;0;72;1
61;5;1;0;65;-1
21;9;0;1;40;-1
45;9;0;0;40;-1
38;13;0;0;50;1
28;13;0;1;40;1
40;13;0;0;35;-1
32;9;1;1;40;-1
55;10;1;1;35;-1
64;9;0;1;23;-1
34;9;0;0;40;-1
19;10;0;0;60;-1
58;10;1;1;40;-1
44;11;0;0;40;-1
31;10;1;1;40;-1
31;9;0;1;40;-1
39;10;0;1;45;1
19;8;0;1;18;-1
56;9;0;1;40;-1
53;5;0;0;40;-1
68;14;0;0;18;-1
62;10;0;0;40;1
62;9;0;0;40;-1
39;9;0;1;40;-1
45;12;0;0;40;-1
29;10;1;0;50;-1
33;10;0;0;40;-1
29;9;0;1;40;-1
18;10;0;1;35;-1
22;9;0;0;40;-1
44;13;0;0;40;1
48;10;0;1;20;-1
52;9;0;0;45;-1
25;13;0;1;40;-1
37;9;0;0;40;-1
55;6;1;0;45;-1
67;9;0;1;38;-1
36;10;0;0;45;-1
47;9;0;1;52;-1
36;9;0;1;40;-1
25;13;0;1;16;-1
19;5;0;0;16;-1
24;4;0;0;40;-1
30;10;0;0;25;-1
17;7;0;0;16;-1
28;13;0;0;40;-1
35;10;0;0;46;-1
24;10;1;0;40;-1
43;9;0;1;35;1
20;9;1;0;40;-1
55;14;0;0;40;1
22;10;1;1;35;-1
20;10;0;0;50;-1
44;9;0;1;40;-1
38;12;0;0;40;-1
53;5;1;1;25;-1
23;9;0;0;40;-1
53;2;0;0;50;-1
41;9;0;0;62;-1
31;9;0;0;40;-1
50;9;1;1;40;-1
57;5;1;0;55;1
25;7;0;0;40;-1
23;9;0;0;40;-1
48;13;0;0;50;-1
34;10;0;1;60;-1
37;10;2;0;40;-1
43;13;2;0;45;-1
35;6;0;0;40;-1
33;13;0;1;40;-1
57;10;0;1;40;-1
43;12;2;0;40;-1
54;10;0;0;55;-1
28;10;0;1;40;-1
32;9;0;0;40;-1
49;9;0;0;50;1
52;9;0;0;40;-1
41;6;0;0;60;-1
19;9;0;0;40;-1
33;9;0;1;42;-1
21;10;0;0;40;-1
25;13;0;1;32;-1
44;7;0;1;44;-1
20;10;0;0;40;-1
46;6;2;0;37;-1
39;9;0;0;50;-1
34;9;0;0;40;-1
19;9;0;0;35;-1
53;5;0;0;40;-1
46;11;0;0;40;-1
39;10;2;0;40;-1
30;9;0;0;40;-1
53;14;0;0;45;1
33;5;0;0;40;-1
22;10;0;1;40;-1
44;10;1;1;35;-1
30;10;2;1;40;-1
66;10;0;1;20;-1
39;13;0;0;40;-1
37;9;0;0;50;1
34;9;0;1;40;-1
17;7;0;0;20;-1
43;13;0;0;60;1
46;13;0;0;50;1
17;7;0;0;20;-1
42;12;0;0;40;-1
30;5;3;0;40;-1
33;9;0;0;40;-1
43;10;2;0;40;-1
20;5;0;1;40;-1
30;10;1;0;72;-1
37;9;0;0;45;-1
33;10;0;1;40;-1
49;13;0;0;40;1
65;9;0;1;17;-1
35;15;0;0;55;1
27;13;0;0;40;-1
18;8;0;1;20;-1
41;14;0;0;50;-1
45;9;0;0;40;-1
18;10;0;0;40;-1
33;10;0;1;38;-1
28;9;0;0;40;-1
47;9;2;1;40;-1
30;12;1;1;20;-1
36;12;0;0;40;-1
21;9;0;0;30;-1
44;13;0;0;40;-1
33;9;0;0;20;-1
61;9;1;0;6;-1
29;10;0;0;40;-1
45;10;0;0;40;1
18;9;0;1;60;-1
27;13;0;1;40;-1
21;10;0;0;20;-1
49;10;0;0;45;1
35;10;0;0;50;-1
37;10;0;0;40;-1
37;11;0;0;48;1
26;9;0;0;40;-1
18;9;0;0;40;-1
55;10;0;0;45;-1
59;9;2;1;40;-1
70;9;0;1;5;-1
53;9;0;0;40;1
39;9;0;1;40;-1
38;5;0;0;40;-1
33;10;0;1;50;-1
19;10;0;0;40;-1
28;9;0;0;40;-1
74;6;0;1;1;-1
40;13;0;0;40;1
35;11;0;0;40;-1
35;9;0;0;50;-1
41;10;0;0;40;1
38;10;0;0;50;-1
29;6;0;0;35;1
46;9;0;0;50;-1
46;9;0;1;40;-1
40;13;0;0;60;1
39;12;1;0;60;-1
31;9;0;0;60;-1
31;13;0;1;40;-1
27;10;0;0;45;-1
27;10;1;0;25;-1
28;13;0;1;20;-1
21;9;1;1;30;-1
57;13;0;0;40;-1
56;14;0;1;40;-1
22;9;0;1;40;-1
48;1;0;1;40;-1
36;10;2;0;55;-1
51;8;0;0;40;-1
39;12;0;0;48;-1
43;9;0;0;70;1
38;14;2;0;40;-1
51;9;0;0;40;-1
43;9;0;0;40;-1
35;9;0;1;50;-1
39;6;1;1;12;-1
47;4;0;0;40;-1
23;1;0;1;15;-1
26;7;0;0;40;-1
25;9;1;1;40;-1
29;10;1;0;42;-1
30;9;0;0;45;-1
37;11;0;0;40;1
37;14;0;1;40;1
45;9;0;0;40;-1
21;10;0;1;16;-1
25;10;1;1;40;-1
61;9;2;1;40;-1
28;9;0;0;40;-1
24;10;0;1;40;-1
47;9;0;0;40;1
29;9;0;0;80;-1
49;5;0;1;20;-1
41;13;0;1;35;-1
33;10;1;1;40;-1
20;10;0;0;40;-1
32;10;0;0;16;-1
48;13;1;0;40;1
24;10;0;1;40;-1
50;11;0;0;38;1
31;9;2;0;40;-1
23;11;0;0;55;1
35;9;0;0;40;-1
50;9;0;0;40;-1
39;5;0;0;50;-1
52;4;0;0;48;-1
44;9;0;0;80;-1
43;13;0;0;50;1
39;9;0;0;40;-1
33;4;0;0;40;1
40;10;0;1;40;1
28;15;0;0;40;-1
19;8;2;1;25;-1
35;11;0;0;50;-1
44;13;0;0;60;-1
40;13;0;0;40;-1
20;10;0;1;35;-1
55;9;1;0;48;1
30;4;0;0;35;-1
38;9;0;0;55;1
17;7;0;0;15;-1
20;10;0;0;30;-1
25;12;0;0;30;-1
27;13;0;0;45;-1
19;10;0;1;20;-1
21;10;2;1;40;-1
19;10;0;0;20;-1
42;10;0;0;40;-1
28;6;0;0;36;-1
47;10;0;0;40;1
59;10;0;1;32;-1
50;9;0;0;40;1
48;9;0;0;80;-1
33;9;0;0;40;-1
27;12;0;1;40;-1
24;4;0;0;40;-1
31;9;0;1;40;1
24;3;1;0;40;-1
29;9;0;0;40;-1
24;9;0;0;30;-1
24;13;0;1;30;-1
28;10;1;1;45;-1
63;9;0;0;40;-1
36;10;0;0;50;-1
58;4;0;0;40;-1
51;10;0;1;36;-1
42;10;0;0;50;1
39;10;0;0;40;-1
26;13;2;1;40;-1
39;10;0;0;40;-1
28;13;0;0;45;-1
45;13;0;0;40;-1
45;11;0;0;40;-1
23;13;0;1;40;-1
38;7;0;0;36;-1
39;10;0;0;40;-1
52;11;0;0;50;-1
17;8;0;1;6;-1
31;13;0;0;50;-1
22;9;1;0;24;-1
28;10;0;1;40;-1
30;9;1;1;40;-1
41;9;0;0;50;1
29;14;1;0;42;-1
42;15;0;0;60;1
52;10;0;0;40;-1
35;13;0;1;40;-1
28;12;0;1;40;-1
45;9;1;1;40;-1
21;9;0;0;40;-1
74;6;0;0;20;-1
29;9;0;0;40;-1
39;9;0;1;40;-1
23;13;0;0;40;-1
32;12;1;1;40;-1
61;6;0;1;40;-1
43;9;0;1;30;1
23;1;2;1;40;-1
18;10;0;1;38;-1
38;9;0;0;40;-1
19;10;2;1;35;-1
37;9;0;0;45;-1
25;9;0;0;40;-1
36;9;0;0;43;-1
32;13;0;1;48;-1
65;7;2;1;15;-1
18;7;0;0;40;-1
25;9;0;0;40;-1
29;14;0;0;65;-1
53;10;0;0;40;-1
33;16;0;0;60;1
27;13;0;0;45;-1
24;9;0;0;40;-1
54;4;0;0;50;-1
23;10;0;1;30;-1
45;11;2;1;40;-1
36;10;0;1;35;1
24;9;1;0;40;-1
50;9;0;1;40;-1
58;13;0;1;40;-1
44;9;1;0;48;-1
24;13;2;0;55;-1
34;12;0;0;44;-1
40;12;1;0;40;-1
53;13;0;1;40;-1
24;9;0;1;40;-1
58;13;0;0;70;-1
26;10;0;0;45;-1
22;12;0;0;40;-1
36;9;0;0;40;-1
78;12;0;1;4;-1
36;13;0;0;45;1
43;13;0;1;28;-1
60;4;0;0;40;-1
34;4;1;0;10;-1
46;10;0;0;40;-1
46;13;1;0;40;-1
69;9;0;0;20;-1
32;6;0;0;40;1
40;13;0;0;50;1
56;10;0;0;40;1
47;9;0;0;40;-1
29;9;1;0;40;-1
37;9;0;0;46;-1
33;9;0;1;40;-1
51;15;0;0;80;1
24;11;0;0;40;-1
37;11;0;1;40;-1
40;10;0;0;40;-1
34;14;0;0;40;-1
61;13;0;1;40;-1
56;9;0;0;40;-1
69;7;0;1;20;-1
41;11;0;1;10;-1
40;9;0;0;40;-1
57;10;1;0;40;-1
26;13;0;0;55;-1
53;9;0;0;46;1
90;4;0;1;15;-1
39;13;0;0;55;-1
51;13;0;1;40;-1
56;13;0;0;40;1
51;6;1;1;40;-1
17;8;0;0;20;-1
42;10;0;1;40;-1
33;13;0;0;40;1
47;15;0;0;60;1
43;10;0;0;40;-1
64;15;0;0;9;1
40;9;0;0;60;1
21;3;0;0;40;-1
31;10;0;0;40;-1
60;11;2;1;40;1
32;8;0;0;40;1
27;9;1;0;20;-1
40;9;0;1;40;-1
27;9;0;1;40;1
18;10;0;0;30;-1
43;9;1;1;40;-1
52;9;0;0;48;1
31;9;0;0;85;-1
28;9;0;0;60;-1
44;14;0;1;35;-1
37;10;0;0;84;-1
35;13;0;0;50;1
42;5;1;0;40;-1
18;6;1;0;10;-1
54;9;0;0;40;1
56;10;0;1;45;-1
27;10;0;0;50;-1
26;13;0;1;40;-1
41;10;0;0;40;-1
41;9;0;0;40;-1
32;10;0;1;40;-1
18;9;0;1;30;-1
36;9;0;0;65;-1
37;6;0;0;40;-1
31;3;0;0;25;-1
46;13;0;0;51;-1
24;9;0;0;40;-1
25;13;2;0;35;-1
55;3;0;0;50;-1
64;9;0;0;40;-1
30;13;0;1;40;-1
65;14;0;0;99;-1
46;13;0;0;40;-1
18;10;0;1;25;-1
32;13;0;0;40;-1
34;16;0;0;45;1
24;10;0;0;35;-1
36;6;0;1;34;-1
44;4;3;0;40;-1
23;10;0;1;60;-1
57;9;0;0;55;-1
41;10;0;0;60;1
20;9;1;0;30;-1
32;10;0;0;36;-1
38;13;0;1;20;-1
29;9;0;1;45;-1
22;9;0;0;40;-1
21;10;2;0;30;-1
45;14;0;0;45;-1
76;9;0;1;13;-1
45;13;0;0;40;1
49;14;0;1;70;-1
36;11;1;1;60;1
22;7;0;0;35;-1
47;11;0;1;44;-1
26;9;0;0;55;-1
21;10;0;0;40;-1
27;9;0;1;15;-1
26;13;0;0;40;-1
20;11;0;1;25;-1
31;14;0;0;45;-1
57;14;1;1;40;-1
39;7;0;1;40;-1
66;10;0;0;45;-1
34;10;0;0;40;-1
80;9;0;0;25;-1
21;9;0;1;40;-1
49;12;0;1;30;-1
42;7;1;0;40;-1
59;9;0;0;45;-1
63;10;0;1;40;-1
26;9;0;0;40;-1
41;5;0;1;35;-1
19;9;0;0;20;-1
45;7;0;1;25;-1
47;9;0;1;30;1
47;9;0;1;40;-1
34;11;0;0;40;-1
36;9;0;0;40;-1
53;9;0;0;40;1
39;9;0;0;40;-1
52;11;0;0;40;-1
59;11;2;0;40;-1
50;9;0;0;50;1
31;13;2;0;40;1
52;10;0;1;40;1
41;10;0;0;40;1
45;12;0;0;40;1
54;14;0;1;40;-1
22;9;0;0;25;-1
20;12;0;1;32;-1
43;9;0;1;40;-1
48;13;0;0;40;-1
26;9;0;0;40;-1
53;13;0;0;40;1
32;9;0;0;49;1
46;9;1;0;40;-1
60;13;0;0;12;-1
52;9;0;1;45;-1
44;9;0;1;40;-1
57;9;0;0;40;-1
35;9;1;1;40;-1
30;12;0;1;40;-1
29;10;0;0;35;-1
28;6;0;0;40;-1
30;10;1;1;40;-1
17;6;0;0;12;-1
54;6;0;0;40;-1
31;10;0;0;40;-1
55;13;0;0;40;-1
26;12;0;1;40;-1
37;5;0;0;50;-1
34;9;2;0;48;1
38;13;0;0;40;-1
51;10;0;0;45;-1
41;9;2;0;60;-1
24;10;0;0;40;-1
33;9;2;0;40;-1
31;6;0;0;40;-1
27;10;1;0;50;-1
32;13;0;0;45;-1
35;12;0;0;40;-1
43;10;0;0;45;1
40;9;0;1;36;-1
19;9;0;0;53;-1
23;12;0;0;32;-1
40;9;0;0;40;-1
59;9;0;0;38;1
43;9;0;0;40;-1
43;6;0;0;60;-1
53;9;0;1;40;-1
26;9;0;0;40;-1
41;13;0;0;48;1
32;9;0;0;40;-1
25;13;0;0;40;-1
20;9;0;0;40;-1
22;10;0;0;15;-1
33;6;0;0;40;-1
26;10;0;0;40;-1
29;9;1;1;25;-1
20;9;0;1;23;-1
58;10;0;1;40;-1
32;9;0;0;40;-1
23;12;0;1;25;-1
30;5;0;0;40;-1
67;10;0;0;8;-1
26;12;0;1;32;-1
53;9;0;0;35;-1
27;9;0;0;60;-1
29;10;0;0;65;-1
38;16;0;0;40;1
17;5;1;1;40;-1
48;14;0;0;40;1
52;10;1;1;40;-1
28;12;0;1;40;-1
18;10;0;0;15;-1
28;10;0;0;30;-1
34;10;0;0;40;-1
62;9;0;0;40;1
46;3;0;0;40;-1
30;10;0;1;40;-1
20;10;0;0;40;-1
55;10;1;0;25;-1
20;10;0;0;24;-1
54;6;1;0;40;-1
27;6;0;0;30;-1
43;10;0;0;55;-1
17;6;0;0;40;-1
48;14;0;0;72;-1
34;13;0;0;40;-1
66;5;1;0;40;-1
29;13;0;1;40;-1
43;10;1;0;40;-1
37;11;0;1;40;-1
56;10;0;0;40;1
58;6;0;0;40;1
54;13;1;0;40;-1
45;10;0;0;41;-1
29;9;0;0;40;-1
26;12;0;1;40;-1
43;9;1;0;40;1
33;9;0;0;40;-1
25;10;0;0;30;-1
25;9;0;0;40;-1
69;15;0;0;5;-1
37;12;0;0;40;-1
20;9;0;0;25;-1
17;6;0;1;20;-1
27;9;0;0;40;-1
26;9;1;1;40;-1
55;3;0;0;40;-1
39;7;0;0;60;-1
41;9;0;1;40;-1
34;2;0;0;40;-1
51;11;0;0;50;1
67;16;1;0;12;-1
40;10;0;0;40;-1
23;9;0;1;40;-1
45;14;0;0;50;1
43;10;0;0;40;-1
58;9;0;0;50;-1
33;9;0;0;40;-1
60;11;0;0;40;-1
24;9;2;0;40;-1
45;9;0;1;46;-1
49;9;0;1;40;-1
19;8;0;1;40;-1
34;10;2;1;38;-1
42;13;0;0;40;-1
25;9;0;1;50;-1
73;9;0;0;15;-1
19;7;0;0;30;-1
31;13;0;1;40;-1
58;13;0;0;48;-1
21;9;0;0;13;-1
47;9;0;0;50;1
30;13;0;0;40;1
41;4;2;0;40;-1
59;6;0;1;40;-1
44;13;0;0;50;1
44;10;1;1;40;-1
24;13;1;1;40;-1
28;9;0;0;43;-1
50;9;0;1;10;-1
33;10;0;0;40;1
23;13;0;1;50;-1
30;9;0;0;40;-1
46;6;0;0;40;-1
21;10;0;0;10;-1
52;5;1;1;30;-1
26;13;0;0;50;-1
27;13;0;0;12;-1
28;7;0;1;40;-1
50;13;0;0;60;1
28;9;0;0;35;-1
61;7;0;0;20;-1
32;4;0;1;35;-1
30;10;0;0;40;-1
51;13;0;1;40;-1
28;10;1;0;24;-1
49;12;0;0;45;1
61;4;0;0;30;-1
41;13;0;0;60;1
55;9;0;1;30;-1
36;13;0;1;40;-1
21;10;0;1;40;-1
57;10;0;0;45;1
59;7;0;0;40;-1
41;10;0;0;80;1
59;10;0;0;40;-1
20;9;0;0;25;-1
42;10;1;1;40;-1
41;14;0;1;60;-1
45;13;0;0;50;1
36;9;2;1;40;-1
42;12;0;1;45;1
25;13;0;0;40;-1
39;9;0;0;40;-1
34;9;0;0;40;1
22;10;0;0;40;-1
44;9;0;0;50;1
53;10;0;1;40;-1
27;5;0;0;40;-1
60;9;0;1;25;-1
56;9;0;1;32;-1
35;10;2;0;40;1
19;6;0;0;39;-1
38;9;0;0;40;-1
40;10;0;0;40;1
52;12;0;0;55;1
22;10;0;1;40;-1
32;9;0;1;25;-1
27;13;0;1;40;-1
25;13;0;1;40;-1
36;14;3;0;40;1
22;8;2;0;40;-1
32;9;0;0;45;-1
37;13;1;1;40;-1
22;9;0;0;54;-1
29;9;0;1;40;1
42;1;0;0;25;-1
45;11;0;1;38;-1
33;13;0;1;45;-1
39;10;0;1;40;-1
27;8;0;0;45;-1
53;13;0;1;50;1
30;13;0;1;40;-1
52;10;1;0;35;-1
47;14;0;0;35;1
61;9;1;0;40;-1
39;14;1;0;40;-1
47;10;0;0;50;-1
19;9;0;0;25;-1
31;9;0;0;51;-1
69;11;0;0;8;-1
22;10;0;0;25;-1
29;9;0;0;40;-1
24;10;3;0;14;-1
42;9;0;0;40;-1
30;13;0;0;72;1
28;14;0;1;80;1
27;11;0;0;40;-1
53;9;1;1;40;-1
22;8;0;0;40;-1
25;9;1;0;40;-1
27;13;0;1;35;-1
30;5;0;0;37;-1
27;13;0;1;50;-1
25;13;0;0;40;-1
36;9;0;1;4;-1
32;9;0;1;40;-1
70;6;0;0;45;-1
50;9;0;0;40;-1
40;10;0;1;35;-1
34;7;1;0;55;-1
57;9;0;0;50;-1
39;14;0;1;32;-1
49;10;0;1;40;-1
26;9;0;1;45;-1
31;10;1;1;40;-1
60;10;0;0;50;-1
27;15;0;1;40;-1
31;10;1;1;40;-1
59;9;0;1;50;-1
19;10;0;1;20;-1
18;10;0;1;24;-1
22;10;0;0;45;-1
24;12;0;1;20;-1
53;6;0;0;40;1
43;9;0;0;42;1
24;10;0;0;50;1
60;6;0;1;40;-1
24;9;0;0;40;-1
52;9;1;0;40;-1
32;11;0;0;99;1
34;6;0;1;35;-1
35;12;0;0;40;1
38;5;0;0;40;-1
53;15;0;1;50;1
23;9;0;1;40;-1
40;10;0;0;40;-1
40;9;0;0;40;-1
50;9;0;0;60;1
17;6;0;1;20;-1
32;13;0;0;50;1
43;9;0;1;40;-1
18;7;0;0;16;-1
62;6;0;1;40;-1
45;14;0;0;40;-1
46;16;0;0;70;-1
73;4;0;0;40;-1
64;16;0;0;60;1
26;13;0;1;45;1
23;9;0;0;48;-1
30;9;0;0;40;-1
51;10;0;1;40;-1
35;13;0;1;55;-1
35;14;2;0;40;1
41;9;0;1;40;-1
40;13;0;0;50;1
46;15;2;0;40;1
31;9;0;1;30;-1
41;10;0;1;40;-1
23;9;0;0;40;-1
21;10;0;0;35;-1
49;10;0;0;45;1
53;11;1;0;40;-1
36;12;2;1;40;-1
32;10;0;0;72;-1
20;7;0;0;40;-1
17;7;0;0;10;-1
22;10;2;1;32;-1
25;11;2;0;40;-1
24;10;0;0;20;-1
20;2;0;0;30;-1
60;10;0;0;40;1
20;9;0;0;30;-1
52;10;0;0;45;1
36;9;0;1;40;1
46;13;2;0;40;1
22;7;0;1;25;-1
19;10;0;1;35;-1
37;9;0;0;40;-1
30;11;0;1;40;1
44;12;0;0;25;-1
63;9;0;0;25;-1
22;9;0;0;45;-1
17;7;0;0;40;-1
21;9;0;0;40;-1
67;14;0;0;40;1
46;4;0;0;40;-1
29;9;0;0;50;-1
20;10;0;1;6;-1
27;10;0;0;24;-1
35;10;0;0;40;1
19;10;0;1;30;-1
36;8;0;1;40;-1
62;13;0;0;40;-1
18;7;0;1;15;-1
37;13;0;0;40;-1
27;10;1;0;40;-1
46;14;0;1;43;-1
33;13;0;1;40;1
62;9;0;0;40;-1
28;6;0;0;40;-1
22;10;0;1;35;-1
34;9;0;0;72;-1
67;16;0;0;20;1
62;13;0;0;20;1
30;10;0;0;40;-1
19;9;0;0;20;-1
49;4;0;0;99;-1
27;11;0;0;45;-1
36;10;0;0;50;1
52;13;0;0;40;1
47;8;0;1;55;-1
57;9;0;1;40;-1
64;10;0;1;40;-1
56;9;0;0;40;-1
53;7;0;1;47;-1
53;13;0;0;44;1
31;10;2;0;40;-1
45;9;1;1;40;-1
45;9;0;1;40;-1
23;10;0;1;28;-1
39;14;0;0;72;-1
31;11;0;0;40;-1
35;13;0;0;45;-1
22;10;0;1;40;-1
55;13;0;0;40;1
31;9;0;0;40;-1
58;7;0;0;60;-1
46;9;0;1;40;-1
38;11;0;0;40;-1
17;6;0;0;30;-1
48;9;0;0;60;-1
73;13;0;0;15;-1
25;13;0;0;45;1
53;10;0;0;40;-1
37;13;1;1;40;-1
30;9;0;0;50;-1
29;9;0;0;40;-1
29;10;0;0;40;-1
75;13;0;1;6;-1
58;14;0;0;40;1
42;4;1;1;50;-1
62;5;1;0;24;-1
38;13;0;0;40;1
36;13;0;0;50;1
42;4;0;0;30;-1
42;10;0;0;40;-1
43;10;1;1;38;1
37;11;0;0;40;1
27;13;1;1;40;-1
54;3;0;0;40;-1
29;9;0;1;30;-1
29;9;0;0;38;-1
37;10;0;0;47;-1
55;10;0;0;40;-1
67;9;1;1;20;-1
51;9;0;0;30;-1
35;14;0;1;32;-1
41;4;0;0;40;-1
64;9;0;1;40;-1
23;3;0;0;55;-1
49;13;2;1;35;-1
38;13;0;0;70;-1
62;9;1;1;40;-1
62;4;0;0;10;-1
70;9;0;0;14;-1
45;14;0;0;40;-1
20;12;0;1;40;-1
38;9;0;0;48;-1
50;13;0;0;40;-1
40;10;1;0;55;1
30;9;0;0;70;-1
52;10;0;1;40;-1
28;13;1;0;50;1
62;9;0;0;30;-1
31;9;0;1;40;-1
40;9;0;0;40;1
53;10;0;0;40;1
42;8;0;0;40;-1
26;10;0;0;25;-1
51;9;0;0;40;1
49;14;0;0;50;1
43;9;0;0;40;-1
42;10;0;0;40;-1
31;7;2;1;40;-1
26;9;3;0;40;-1
50;13;2;1;40;-1
35;9;0;0;40;-1
37;10;0;1;40;-1
20;10;0;0;16;-1
31;15;0;0;40;1
28;9;0;0;35;-1
46;9;1;0;40;1
21;10;0;1;8;-1
30;13;0;0;70;1
66;13;0;0;70;-1
37;10;0;0;60;1
74;4;0;1;20;-1
46;10;1;0;70;1
47;13;0;0;50;1
49;13;0;1;40;-1
53;9;1;1;48;-1
24;11;0;0;40;-1
54;9;0;0;50;-1
32;10;0;0;40;-1
45;10;0;0;45;-1
37;10;0;0;65;-1
48;14;0;0;61;1
25;13;0;1;40;-1
44;8;0;1;36;-1
58;10;1;0;30;-1
27;10;0;1;40;-1
69;9;0;0;8;-1
38;13;0;0;52;1
47;8;1;1;40;-1
30;10;0;1;60;-1
27;15;0;1;45;-1
19;10;0;0;35;-1
24;7;0;0;50;1
32;13;0;1;40;-1
38;9;1;0;40;-1
19;1;0;0;36;-1
28;10;0;0;40;-1
39;14;0;1;55;-1
38;10;2;0;60;-1
42;9;0;1;40;1
31;10;0;1;40;1
46;5;0;1;40;-1
53;10;0;1;54;-1
21;12;0;0;15;-1
48;9;0;0;50;-1
30;9;0;0;45;-1
24;9;1;0;40;-1
32;6;0;0;50;-1
30;9;0;1;40;-1
57;16;0;1;50;-1
56;4;0;0;40;-1
27;9;1;1;37;-1
38;13;0;0;40;-1
19;9;0;0;40;-1
61;10;0;0;50;1
49;11;0;1;40;-1
28;9;0;0;38;-1
50;14;0;0;55;1
43;13;0;0;84;1
34;9;1;1;48;-1
28;7;0;0;40;-1
31;10;0;0;40;-1
55;9;1;1;44;-1
26;13;0;1;45;1
51;16;1;1;40;1
35;9;0;0;40;-1
42;12;2;1;31;-1
63;16;0;0;12;-1
31;14;0;0;30;-1
22;9;0;0;20;-1
67;9;0;0;60;-1
50;5;0;0;50;-1
63;9;0;1;24;-1
31;9;0;0;40;1
17;7;0;0;40;-1
41;9;1;0;40;-1
53;4;0;0;38;-1
44;10;1;0;99;-1
24;13;0;0;40;-1
35;11;0;0;35;-1
61;10;0;1;40;1
31;12;2;1;40;-1
56;9;0;0;36;1
66;12;0;1;40;-1
45;10;2;0;40;-1
64;9;0;0;40;-1
38;9;0;1;36;1
43;10;1;0;40;-1
37;9;0;0;49;-1
19;9;0;1;16;-1
59;9;0;0;40;-1
50;10;0;0;40;-1
33;13;0;0;50;1
56;10;0;0;45;1
28;11;0;0;40;-1
27;9;0;1;34;-1
42;14;2;0;40;-1
34;9;0;0;40;-1
19;7;0;0;30;-1
68;9;0;0;40;1
28;14;0;0;38;1
81;10;0;1;4;-1
22;9;0;0;40;-1
58;12;0;1;40;-1
31;10;0;1;25;-1
17;7;0;0;30;-1
23;10;2;1;23;-1
25;8;0;0;40;-1
47;9;0;0;40;-1
39;13;0;1;60;1
44;9;0;0;40;-1
46;11;0;0;40;1
38;10;0;0;35;-1
23;9;0;0;30;-1
34;13;0;1;35;-1
33;9;0;0;40;1
38;9;0;1;20;-1
52;11;0;0;40;-1
50;9;0;1;33;-1
35;13;0;0;40;-1
44;9;0;1;15;-1
38;9;0;0;50;-1
29;9;0;0;40;1
33;12;0;1;40;-1
29;9;0;0;40;-1
18;7;0;1;30;-1
43;15;0;0;40;-1
42;11;2;1;40;-1
42;9;0;0;40;-1
32;9;0;0;30;-1
36;12;0;1;40;-1
41;13;0;0;40;1
30;10;0;1;40;-1
21;9;0;0;35;-1
33;10;1;0;40;1
19;10;0;0;15;-1
19;9;0;0;25;-1
35;9;0;0;40;-1
43;9;1;1;35;-1
45;9;1;0;24;-1
25;13;1;0;50;-1
39;13;0;0;40;-1
26;9;0;0;40;-1
60;14;0;0;10;-1
52;16;0;1;40;1
22;8;0;0;30;-1
23;10;0;1;40;-1
46;9;0;1;40;-1
34;13;0;0;30;-1
39;13;0;0;50;1
38;9;0;1;40;-1
56;14;0;0;25;-1
55;9;0;1;40;-1
23;10;0;0;40;-1
39;13;0;0;40;-1
24;13;1;0;30;-1
51;9;0;0;40;1
47;13;0;0;50;1
25;9;0;0;50;-1
34;15;0;0;55;1
19;10;0;1;28;-1
32;10;0;0;40;-1
49;9;0;0;40;1
40;4;0;1;8;-1
43;9;0;0;55;-1
59;9;0;0;40;-1
32;13;0;1;40;1
25;13;0;0;40;-1
32;9;0;0;40;-1
17;7;1;1;15;-1
57;15;0;0;35;1
17;8;0;0;15;-1
27;13;2;1;40;-1
41;9;0;0;40;-1
62;16;2;0;40;1
19;7;0;1;25;-1
41;3;0;1;40;-1
39;13;0;0;50;1
30;9;0;0;40;-1
37;13;0;0;40;1
18;7;0;1;15;-1
40;13;0;0;45;1
24;9;0;0;40;-1
33;9;0;0;50;-1
48;13;0;0;40;-1
51;13;0;0;40;1
48;9;0;0;40;-1
43;4;0;0;45;-1
34;15;0;0;50;-1
41;11;0;0;30;-1
25;9;0;0;40;-1
20;9;0;0;50;-1
35;10;0;1;70;-1
42;14;0;1;40;-1
26;9;0;0;16;-1
46;9;0;0;50;-1
39;13;0;0;40;1
18;6;0;0;40;-1
29;10;1;0;80;-1
39;10;0;0;40;1
47;9;0;0;40;1
40;10;0;0;50;1
43;9;0;0;40;1
32;9;0;0;40;-1
31;6;0;1;40;-1
